OpalApple,1QFw2xxyQtgKjlrMCEqsNj,Papaoutai,Stromae,"{'acousticness': 0.0266, 'danceability': 0.734, 'energy': 0.809, 'instrumentalness': 0, 'liveness': 0.0642, 'loudness': -7.264, 'speechiness': 0.0839, 'valence': 0.254, 'tempo': 116.022}",True,False,False,False
OpalApple,6Vfo6O3hk38vDcSpazNo3p,VENT'ANNI,Måneskin,"{'acousticness': 0.18, 'danceability': 0.635, 'energy': 0.641, 'instrumentalness': 0, 'liveness': 0.0959, 'loudness': -3.674, 'speechiness': 0.0329, 'valence': 0.218, 'tempo': 122.83}",True,False,False,True
OpalApple,30FURVTCpbKyykjSEQzGkH,Back To Black,Amy Winehouse,"{'acousticness': 0.123, 'danceability': 0.49, 'energy': 0.725, 'instrumentalness': 2.68e-05, 'liveness': 0.0983, 'loudness': -3.304, 'speechiness': 0.0392, 'valence': 0.335, 'tempo': 123.28}",True,False,False,False
OpalApple,32jOQyOqRdxSEiQJTjvZM2,Talk It Up,Sammy Rae & The Friends,"{'acousticness': 0.593, 'danceability': 0.524, 'energy': 0.733, 'instrumentalness': 0, 'liveness': 0.0931, 'loudness': -4.668, 'speechiness': 0.0937, 'valence': 0.674, 'tempo': 112.706}",True,False,False,False
OpalApple,06O3hxudc6V0BOuoCFSy71,Tout oublier,Angèle,"{'acousticness': 0.493, 'danceability': 0.692, 'energy': 0.542, 'instrumentalness': 2.75e-06, 'liveness': 0.247, 'loudness': -7.9, 'speechiness': 0.197, 'valence': 0.285, 'tempo': 105.005}",True,False,False,False
OpalApple,6uFreJoeTZVC7MgC7B6rF1,Alors on danse,Stromae,"{'acousticness': 0.0928, 'danceability': 0.792, 'energy': 0.588, 'instrumentalness': 0.00155, 'liveness': 0.0656, 'loudness': -9.319, 'speechiness': 0.077, 'valence': 0.731, 'tempo': 119.95}",True,False,False,False
OpalApple,0Zq2n84Eplok8MnRE8P5hE,Aap Jaisa Koi - Qurbani / Soundtrack Version,Nazia Hassan,"{'acousticness': 0.728, 'danceability': 0.712, 'energy': 0.529, 'instrumentalness': 0.0528, 'liveness': 0.371, 'loudness': -8.46, 'speechiness': 0.0411, 'valence': 0.962, 'tempo': 108.363}",True,False,False,False
OpalApple,4umN41ggyywUcvMbZxhcHR,Oh No!,MARINA,"{'acousticness': 0.058, 'danceability': 0.776, 'energy': 0.9, 'instrumentalness': 0, 'liveness': 0.256, 'loudness': -3.97, 'speechiness': 0.0382, 'valence': 0.963, 'tempo': 127.051}",True,False,False,False
OpalApple,6bTn1ovliI0OkjUNkiMBJq,Nobody,Mitski,"{'acousticness': 0.0764, 'danceability': 0.398, 'energy': 0.716, 'instrumentalness': 0, 'liveness': 0.0848, 'loudness': -5.254, 'speechiness': 0.0392, 'valence': 0.494, 'tempo': 117.295}",True,False,False,False
OpalApple,4B6XjmOWI55np7y4MUTXDu,La Seine - Extrait de la bande originale un monstre à Paris,Vanessa Paradis,"{'acousticness': 0.43, 'danceability': 0.736, 'energy': 0.667, 'instrumentalness': 4.42e-05, 'liveness': 0.0992, 'loudness': -7.901, 'speechiness': 0.0307, 'valence': 0.4, 'tempo': 113.062}",True,False,False,False
OpalApple,1mea3bSkSGXuIRvnydlB5b,Viva La Vida,Coldplay,"{'acousticness': 0.0954, 'danceability': 0.486, 'energy': 0.617, 'instrumentalness': 3.23e-06, 'liveness': 0.109, 'loudness': -7.115, 'speechiness': 0.0287, 'valence': 0.417, 'tempo': 138.015}",True,False,False,False
OpalApple,2xCGBWfzTe8l2kvHpgvB6M,prom dress,mxmtoon,"{'acousticness': 0.698, 'danceability': 0.56, 'energy': 0.674, 'instrumentalness': 0, 'liveness': 0.123, 'loudness': -6.048, 'speechiness': 0.0446, 'valence': 0.421, 'tempo': 119.942}",True,False,False,False
OpalApple,70C4NyhjD5OZUMzvWZ3njJ,Piano Man,Billy Joel,"{'acousticness': 0.605, 'danceability': 0.331, 'energy': 0.55, 'instrumentalness': 3.96e-06, 'liveness': 0.192, 'loudness': -6.483, 'speechiness': 0.0272, 'valence': 0.429, 'tempo': 177.734}",True,False,False,False
OpalApple,5lWSa1rmuSL6OBPOnkAqoa,Rasputin,Boney M.,"{'acousticness': 0.463, 'danceability': 0.69, 'energy': 0.752, 'instrumentalness': 0.00102, 'liveness': 0.595, 'loudness': -11.47, 'speechiness': 0.0455, 'valence': 0.97, 'tempo': 126.005}",True,False,False,False
OpalApple,4I5i3z0JjmgjYzo6ZnE2pe,let u go,Dafna,"{'acousticness': 0.735, 'danceability': 0.666, 'energy': 0.36, 'instrumentalness': 0.000523, 'liveness': 0.159, 'loudness': -8.893, 'speechiness': 0.0375, 'valence': 0.189, 'tempo': 130.052}",True,False,False,False
OpalApple,0ikz6tENMONtK6qGkOrU3c,Wake Me Up Before You Go-Go,Wham!,"{'acousticness': 0.271, 'danceability': 0.62, 'energy': 0.573, 'instrumentalness': 0, 'liveness': 0.0607, 'loudness': -11.893, 'speechiness': 0.0423, 'valence': 0.897, 'tempo': 81.548}",True,False,False,False
OpalApple,4LX8OArGCZ3hS0imHepe83,Aao Chalein,Taba Chake,"{'acousticness': 0.131, 'danceability': 0.705, 'energy': 0.639, 'instrumentalness': 0.0298, 'liveness': 0.222, 'loudness': -7.367, 'speechiness': 0.0834, 'valence': 0.825, 'tempo': 127.502}",True,False,False,False
OpalApple,3cvqWSSfKlAEnmuc8mNOt0,Coming Alive,Ivan & Alyosha,"{'acousticness': 0.0357, 'danceability': 0.572, 'energy': 0.734, 'instrumentalness': 8.14e-05, 'liveness': 0.0871, 'loudness': -5.57, 'speechiness': 0.0505, 'valence': 0.513, 'tempo': 125.04}",True,False,False,False
OpalApple,71MEWIf4Itr8Pd9OW5Mq7q,Hola Señorita,GIMS,"{'acousticness': 0.386, 'danceability': 0.588, 'energy': 0.796, 'instrumentalness': 0, 'liveness': 0.198, 'loudness': -3.945, 'speechiness': 0.262, 'valence': 0.546, 'tempo': 192.128}",True,False,False,False
OpalApple,6GZEEoTST2iZcU52LfVDHZ,Running for Cover,Ivan & Alyosha,"{'acousticness': 0.00691, 'danceability': 0.295, 'energy': 0.717, 'instrumentalness': 1.05e-06, 'liveness': 0.101, 'loudness': -7.537, 'speechiness': 0.0386, 'valence': 0.228, 'tempo': 116.95}",True,False,False,False
OpalApple,6dg4jncA9hbthBGFVo2djw,White Lies - EP Version,Max Frost,"{'acousticness': 0.153, 'danceability': 0.695, 'energy': 0.878, 'instrumentalness': 0, 'liveness': 0.0764, 'loudness': -3.429, 'speechiness': 0.0441, 'valence': 0.969, 'tempo': 162.898}",True,False,False,False
OpalApple,6fk13PEdduHc2HG6JX6imT,Froot,MARINA,"{'acousticness': 0.263, 'danceability': 0.614, 'energy': 0.812, 'instrumentalness': 1.14e-05, 'liveness': 0.102, 'loudness': -5.849, 'speechiness': 0.0416, 'valence': 0.726, 'tempo': 120.019}",True,False,False,False
OpalApple,20qtjUDcb8HH8ouF51BirQ,Running with the Wolves,AURORA,"{'acousticness': 0.241, 'danceability': 0.353, 'energy': 0.529, 'instrumentalness': 7.54e-05, 'liveness': 0.221, 'loudness': -6.715, 'speechiness': 0.089, 'valence': 0.425, 'tempo': 164.093}",True,False,False,False
OpalApple,5omukHtcJduzkSfOlze4iB,Kick It to Me,Sammy Rae & The Friends,"{'acousticness': 0.535, 'danceability': 0.596, 'energy': 0.675, 'instrumentalness': 1.51e-05, 'liveness': 0.168, 'loudness': -6.43, 'speechiness': 0.0582, 'valence': 0.82, 'tempo': 160.05}",True,False,False,False
OpalApple,1aVedqqfdBKK0XsrjNJerA,The Feeling,Sammy Rae & The Friends,"{'acousticness': 0.527, 'danceability': 0.716, 'energy': 0.709, 'instrumentalness': 0, 'liveness': 0.0886, 'loudness': -4.978, 'speechiness': 0.0719, 'valence': 0.763, 'tempo': 127.059}",True,False,False,False
OpalApple,5mtLToQTo4oDU06PrJJv1K,Creo Lo Sientes (feat. C-BASS),Sammy Rae & The Friends,"{'acousticness': 0.117, 'danceability': 0.664, 'energy': 0.783, 'instrumentalness': 0, 'liveness': 0.0615, 'loudness': -6.562, 'speechiness': 0.126, 'valence': 0.944, 'tempo': 158.003}",True,False,False,False
OpalApple,35QZaWQRkmnAVqBF1TLCxQ,Nancy Mulligan,Ed Sheeran,"{'acousticness': 0.117, 'danceability': 0.68, 'energy': 0.852, 'instrumentalness': 0, 'liveness': 0.0866, 'loudness': -4.35, 'speechiness': 0.0349, 'valence': 0.858, 'tempo': 101.993}",True,False,False,False
OpalApple,2BgFI44kKQ6Ks1xJzc2CGM,İstanbul,Sertab Erener,"{'acousticness': 0.244, 'danceability': 0.807, 'energy': 0.753, 'instrumentalness': 0, 'liveness': 0.153, 'loudness': -3.838, 'speechiness': 0.0551, 'valence': 0.856, 'tempo': 150.062}",True,False,False,False
OpalApple,3mpR8KySrthBHERzKeofgj,Resmen Aşığım,Nil Karaibrahimgil,"{'acousticness': 0.796, 'danceability': 0.673, 'energy': 0.579, 'instrumentalness': 0.00163, 'liveness': 0.0677, 'loudness': -6.744, 'speechiness': 0.0434, 'valence': 0.898, 'tempo': 144.101}",True,False,False,False
OpalApple,4kkCXow1USLenv8RHH4Lvz,Rengarenk,Sertab Erener,"{'acousticness': 0.479, 'danceability': 0.845, 'energy': 0.863, 'instrumentalness': 0, 'liveness': 0.134, 'loudness': -2.375, 'speechiness': 0.0476, 'valence': 0.679, 'tempo': 98.006}",True,False,False,False
OpalApple,2tGvwE8GcFKwNdAXMnlbfl,happier,Olivia Rodrigo,"{'acousticness': 0.765, 'danceability': 0.395, 'energy': 0.443, 'instrumentalness': 9.67e-06, 'liveness': 0.0839, 'loudness': -9.72, 'speechiness': 0.133, 'valence': 0.338, 'tempo': 168.924}",True,False,False,False
OpalApple,0wdV94AXGRphrbkDWLNzVC,Roaring 20s,Panic! At The Disco,"{'acousticness': 0.0467, 'danceability': 0.271, 'energy': 0.948, 'instrumentalness': 0, 'liveness': 0.163, 'loudness': -2.207, 'speechiness': 0.263, 'valence': 0.515, 'tempo': 83.19}",True,False,False,False
